Número de Orden,Fecha de despacho Solicitada,Monto Pedido,direccion_normalizada,node_id,lat_final,lon_final,volumen_total_pedido_m3,peso_total_pedido_kg,node_id_deposito,lat_deposito,lon_deposito
ORD-CL-202612-000164,2026-12-04,297993,Avenida Macul 2271,1290,-33.475424546938775,-70.59900136938775,2.996074,447.313,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000165,2026-12-04,221136,Av. Pajaritos 9996,812,-33.488076083068606,-70.75138480605311,0.912503,115.065,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000166,2026-12-03,247085,Calle Arturo Prat 2589,1491,-33.49913642756964,-70.72387225161702,1.056657,190.88,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000167,2026-12-02,211246,Av. Tobalaba 8026,1064,-33.4554611,-70.5566262,0.7692950000000001,132.673,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000168,2026-12-04,155223,Gran Avenida José Miguel Carrera 9890,2255,-33.5503566,-70.6721017,2.150984,303.139,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000169,2026-12-03,222871,Calle Santo Domingo 9121,2126,-33.438971360737774,-70.68787532598256,0.682211,97.546,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000170,2026-12-03,192555,Calle San Antonio 2929,1970,-33.43487534738776,-70.64887247008978,0.776806,140.58800000000002,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000171,2026-12-04,88690,Av. Departamental 8533,148,-33.49342680302045,-70.67774623290455,1.285196,153.17100000000002,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000172,2026-12-04,160962,Av. Tobalaba 7018,1055,-33.4480812,-70.5630542,1.648344,236.682,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000173,2026-12-04,73164,Calle Morandé 3445,1922,-33.43452185756808,-70.65443829443069,1.528234,210.078,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000174,2026-12-02,206890,Av. Pajaritos 4700,777,-33.4792076,-70.7426405,1.07184,152.983,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000175,2026-12-06,110439,Avenida Irarrázaval 7578,1236,-33.45211752135792,-70.62996532946244,4.467168,601.926,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000176,2026-12-04,132609,Av. Independencia 1274,198,-33.411545295918366,-70.65735260000001,1.02277,208.364,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000177,2026-12-03,144689,Av. La Florida 2133,386,-33.519235429031845,-70.58115079491817,0.905824,185.289,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000178,2026-12-03,204090,Calle Bandera 9187,1583,-33.44046393300847,-70.65220603930719,0.363445,89.199,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000179,2026-12-03,132092,Av. Pedro de Valdivia 4433,828,-33.463943688,-70.606522622,0.716423,153.987,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000180,2026-12-03,178002,Av. Grecia 4946,169,-33.4685194,-70.5785103,1.259586,232.758,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000181,2026-12-04,172274,Calle Morandé 1976,1912,-33.43452185756808,-70.65443829443069,0.053708,36.521,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000182,2026-12-04,323619,Av. Mapocho 4083,648,-33.43231273781036,-70.6598401291291,1.97264,242.872,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000183,2026-12-03,89405,Av. Vicuña Mackenna 578,1112,-33.4486153,-70.6317957,0.6854899999999999,100.819,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000184,2026-12-03,123558,Calle Arturo Prat 175,1483,-33.44686055,-70.64992026,0.226307,28.967,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000185,2026-12-04,136882,Av. Macul 791,571,-33.49707804581206,-70.59790889427815,0.027788,11.855,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000186,2026-12-05,135103,Av. Pajaritos 9996,812,-33.488076083068606,-70.75138480605311,2.029133,312.613,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000187,2026-12-03,156899,Av. Independencia 4810,217,-33.385127250000004,-70.68005207307692,0.222291,37.419,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000188,2026-12-03,316038,Av. Libertador Bernardo O Higgins 9819,536,-33.44378662227161,-70.65086273448715,3.169764,425.347,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000189,2026-12-05,188630,Calle Estado 3858,1705,-33.43949515564987,-70.64953513821996,2.017478,236.778,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000190,2026-12-05,170906,Calle Morandé 5902,1933,-33.43452185756808,-70.65443829443069,1.5580349999999998,217.186,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000191,2026-12-06,73854,Calle San Antonio 448,1981,-33.437700910204086,-70.64860850816326,0.677934,86.738,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000192,2026-12-06,131968,Calle Teatinos 3427,2150,-33.436656955578805,-70.65568127045138,0.17384,43.68,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000193,2026-12-05,154564,Calle Huérfanos 996,1804,-33.439705486792455,-70.65072353018867,1.393939,213.679,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000194,2026-12-02,319547,Calle Arturo Prat 2535,1489,-33.49914056964457,-70.7238758170349,1.315903,190.574,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000195,2026-12-03,73082,Av. Las Condes 180,440,-33.393217,-70.544274,1.450181,222.207,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000196,2026-12-03,202595,Calle Arturo Prat 1187,1479,-33.460701875000005,-70.6473110625,1.89532,289.606,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000197,2026-12-03,138778,Calle San Diego 9161,2068,-33.46971150355578,-70.64855318455172,2.703977,358.37,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000198,2026-12-04,120827,Av. Kennedy 7474,361,-33.3927728,-70.5567302,2.895733,351.854,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000199,2026-12-04,185394,Calle Monjitas 3087,1864,-33.436639090107406,-70.64200400967839,0.020912,4.792,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000200,2026-12-04,229029,Avenida La Florida 4780,1260,-33.5158876737604,-70.58408346247862,0.134501,27.854,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000201,2026-12-05,187811,Calle Estado 8180,1741,-33.43949515564987,-70.64953513821996,0.46551,84.25,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000202,2026-12-05,99680,Av. Departamental 6863,137,-33.511587,-70.5622381,1.384473,162.494,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000203,2026-12-05,138762,Calle Merced 7933,1843,-33.43731790255185,-70.64174538474282,1.61727,210.463,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000204,2026-12-04,211877,Calle Morandé 7331,1945,-33.43452185756808,-70.65443829443069,1.236738,183.258,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000205,2026-12-04,84205,Av. Santa Rosa 5380,984,-33.507015,-70.6384402,2.148025,365.925,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000206,2026-12-05,168346,Calle Monjitas 403,1866,-33.43643036666666,-70.64363440833333,1.937913,328.576,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000207,2026-12-05,85975,Av. Pedro de Valdivia 2536,819,-33.4458416,-70.6060958,0.401285,85.328,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000208,2026-12-03,107390,Av. Pajaritos 1016,744,-33.5179575,-70.7573922,4.894504,609.031,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000209,2026-12-03,178265,Av. Providencia 4275,878,-33.435086638100124,-70.62889344723304,0.276869,36.71,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000210,2026-12-03,131223,Calle Estado 8684,1744,-33.43949515564987,-70.64953513821996,1.707462,294.121,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000211,2026-12-05,211760,Calle Teatinos 7534,2175,-33.436656955578805,-70.65568127045138,1.678496,183.602,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000212,2026-12-06,123297,Calle Catedral 3304,1597,-33.438738201983064,-70.66443720992424,0.230421,55.449,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000213,2026-12-05,96069,Av. Providencia 5573,894,-33.43606751567123,-70.63111504939877,0.105205,25.325000000000003,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000214,2026-12-04,270079,Av. Irarrázaval 8877,304,-33.45211752135792,-70.62996532946244,0.703396,113.706,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000215,2026-12-05,63614,Av. Pajaritos 8543,799,-33.488076083068606,-70.75138480605311,0.392536,71.87299999999999,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000216,2026-12-04,181499,Calle Teatinos 535,2162,-33.43800292133333,-70.65540057866666,0.509683,100.266,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000217,2026-12-05,117903,Calle Merced 8147,1844,-33.44612,-70.739147,0.769185,133.295,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000218,2026-12-05,156889,Av. Mapocho 6728,666,-33.432762,-70.686501,1.670244,208.943,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000219,2026-12-05,83006,Av. Vicuña Mackenna 3407,1097,-33.4838469,-70.6205386,1.496466,242.056,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000220,2026-12-06,88017,Calle San Antonio 5691,1989,-33.43487534738776,-70.64887247008978,0.151081,39.387,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000221,2026-12-06,76791,Calle Monjitas 1046,1854,-33.436639090107406,-70.64200400967839,1.590227,234.608,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000222,2026-12-03,298476,Calle Merced 6576,1834,-33.43731790255185,-70.64174538474282,1.396086,158.276,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000223,2026-12-06,222937,Av. Matta 4411,709,-33.45799120274538,-70.64211682398948,1.447627,201.181,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000224,2026-12-05,275701,Av. Mapocho 2352,642,-33.4322458,-70.6700658,2.9432500000000004,390.968,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000225,2026-12-04,293059,Av. La Florida 934,427,-33.519235429031845,-70.58115079491817,1.119902,137.961,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000226,2026-12-05,68538,Av. Mapocho 4335,650,-33.432762,-70.686501,2.7673870000000003,339.295,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000227,2026-12-04,198083,Calle Bandera 1508,1544,-33.44046393300847,-70.65220603930719,0.088731,13.15,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000228,2026-12-05,140018,Calle Huérfanos 4079,1773,-33.43969907361054,-70.65168277752262,0.373324,43.643,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000229,2026-12-04,81612,Calle Estado 6774,1733,-33.43949515564987,-70.64953513821996,2.706102,327.958,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000230,2026-12-05,157814,Av. Independencia 6313,224,-33.430113,-70.653323,1.420352,179.701,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000231,2026-12-04,244663,Av. Apoquindo 1827,54,-33.415432,-70.5896872,0.844085,125.268,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000232,2026-12-04,261654,Av. Manuel Montt 6241,614,-33.450409379191655,-70.61310094459272,1.131598,190.061,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000233,2026-12-06,86209,Av. Tobalaba 2551,1026,-33.4295461,-70.587131,1.525643,288.47,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000234,2026-12-04,101269,Av. Vicuña Mackenna 4674,1107,-33.4969458,-70.6164608,0.5291170000000001,95.654,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000235,2026-12-05,155282,Calle Arturo Prat 9631,1536,-33.452475519393765,-70.64863131734094,0.691964,95.352,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000236,2026-12-04,176877,Avenida Mapocho 9885,1318,-33.432762,-70.686501,0.153905,22.356,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000237,2026-12-05,96299,Calle San Diego 439,2043,-33.4510802,-70.6506729,0.746338,98.87,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000238,2026-12-05,244617,Calle Santo Domingo 1221,2077,-33.43644370408163,-70.6544989489796,0.641994,114.69,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000239,2026-12-04,195781,Calle San Diego 2452,2028,-33.46971150355578,-70.64855318455172,0.8813610000000001,115.033,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000240,2026-12-05,216425,Av. Pajaritos 1039,745,-33.5177306,-70.7573933,2.752654,368.895,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000241,2026-12-04,130629,Calle Amunátegui 3146,1427,-33.41625625370045,-70.66756956491413,0.0014039999999999,1.2120000000000002,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000242,2026-12-05,72730,Calle Huérfanos 4859,1780,-33.43969907361054,-70.65168277752262,0.85837,125.125,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000243,2026-12-04,205763,Av. Departamental 1018,102,-33.5038862,-70.6533757,0.676064,66.254,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000244,2026-12-04,268529,Av. Las Condes 5070,460,-33.393217,-70.544274,1.206367,140.845,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000245,2026-12-04,253065,Av. Manuel Montt 6079,612,-33.450409379191655,-70.61310094459272,0.073884,16.872,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000246,2026-12-04,199560,Av. Tobalaba 7259,1058,-33.5192884508772,-70.55776388596492,0.415527,81.211,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000247,2026-12-04,197881,Av. Independencia 2139,200,-33.4076246,-70.6608615,0.22013,51.279,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000248,2026-12-05,257646,Avenida Macul 7401,1294,-33.50734077407407,-70.55569924814814,1.054054,149.956,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000249,2026-12-06,61447,Av. Matta 2703,700,-33.45799120274538,-70.64211682398948,0.7106480000000001,136.327,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000250,2026-12-04,170966,Avenida Providencia 1433,1350,-33.4281536,-70.6183503,1.643157,213.727,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000251,2026-12-04,106907,Av. Manuel Montt 1437,586,-33.4409859,-70.6151908,0.6054889999999999,109.29,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000252,2026-12-04,188329,Calle Arturo Prat 9278,1535,-33.452475519393765,-70.64863131734094,0.0865669999999999,19.21,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000253,2026-12-04,157215,Av. Pedro de Valdivia 9956,854,-33.446682,-70.605953,0.569851,104.106,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000254,2026-12-04,176229,Av. Irarrázaval 3007,269,-33.454644,-70.5997796,0.789015,93.023,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000255,2026-12-04,145069,Calle Morandé 3445,1922,-33.43452185756808,-70.65443829443069,2.115034,302.165,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000256,2026-12-05,136619,Av. Apoquindo 793,93,-33.4153911,-70.5894866,0.8874960000000001,154.275,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000257,2026-12-04,316912,Calle Morandé 7161,1944,-33.43452185756808,-70.65443829443069,0.465381,69.168,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000258,2026-12-06,162285,Avenida Américo Vespucio 1622,1178,-33.540444336734694,-70.64646485918368,1.484209,221.415,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000259,2026-12-06,222542,Calle Estado 5453,1721,-33.43949515564987,-70.64953513821996,0.786857,124.637,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000260,2026-12-06,90310,Av. Macul 3026,549,-33.48243099655173,-70.59910132413793,2.422744,342.827,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000261,2026-12-06,280640,Av. Libertador Bernardo O Higgins 8614,531,-33.448743251107814,-70.67154545028562,0.475176,83.719,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000262,2026-12-05,239891,Av. Libertador Bernardo O Higgins 4908,515,-33.4569332,-70.7035986,1.132319,172.017,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000263,2026-12-05,198496,Calle Monjitas 6910,1883,-33.436639090107406,-70.64200400967839,0.2320549999999999,62.618,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000264,2026-12-05,166622,Av. Las Condes 7304,475,-33.4036395,-70.5564408,0.011292,4.859999999999999,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000265,2026-12-06,75091,Av. Las Condes 3925,453,-33.38904613999576,-70.54005416426546,2.696943,335.009,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000266,2026-12-07,263258,Calle Morandé 2676,1917,-33.43452185756808,-70.65443829443069,2.08801,301.181,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000267,2026-12-04,61363,Av. Manuel Montt 4025,597,-33.450409379191655,-70.61310094459272,0.659033,108.048,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000268,2026-12-05,149766,Av. Santa Rosa 5583,986,-33.5081776,-70.6385268,0.430231,71.36,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000269,2026-12-07,52953,Calle Compañía de Jesús 871,1677,-33.439644149230105,-70.66251983715254,0.150255,52.67,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000270,2026-12-05,211592,Av. Mapocho 1503,638,-33.432762,-70.686501,1.299429,153.737,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000271,2026-12-07,202985,Av. Manuel Montt 4307,599,-33.450409379191655,-70.61310094459272,2.221739,363.824,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000272,2026-12-06,238570,Av. Irarrázaval 2771,263,-33.4543753,-70.6023646,0.428062,105.456,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000273,2026-12-05,171413,Av. La Florida 9292,425,-33.5380384,-70.5724735,0.081756,14.634,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000274,2026-12-04,112359,Calle Arturo Prat 2679,1493,-33.47960846326531,-70.64657574693878,0.27051,77.121,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000275,2026-12-07,146516,Av. Providencia 9673,911,-33.43606751567123,-70.63111504939877,0.768046,135.122,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000276,2026-12-07,107605,Av. Santa Rosa 4230,976,-33.49571311052632,-70.63949395263157,0.423305,157.539,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000277,2026-12-06,202785,Av. Vicuña Mackenna 6713,1118,-33.51630239,-70.602708028,0.779384,197.609,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000278,2026-12-04,268113,Av. Manuel Montt 4909,605,-33.450409379191655,-70.61310094459272,0.206857,35.622,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000279,2026-12-06,318213,Calle Estado 5553,1722,-33.43949515564987,-70.64953513821996,1.084383,156.643,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000280,2026-12-05,146648,Calle San Diego 9579,2074,-33.46971150355578,-70.64855318455172,0.2871249999999999,58.631,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000281,2026-12-04,53760,Calle Monjitas 6333,1880,-33.436639090107406,-70.64200400967839,2.658601,327.246,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000282,2026-12-05,135373,Calle Morandé 1655,1908,-33.386564,-70.676186,0.7750319999999999,111.266,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000283,2026-12-06,125301,Av. Matta 5370,717,-33.45799120274538,-70.64211682398948,0.5229509999999999,70.389,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000284,2026-12-05,137588,Calle Monjitas 6053,1879,-33.436639090107406,-70.64200400967839,0.432155,54.919,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000285,2026-12-04,131646,Calle Compañía de Jesús 7238,1669,-33.439644149230105,-70.66251983715254,1.054792,195.24,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000286,2026-12-05,157873,Av. Kennedy 7565,363,-33.3927698,-70.5563612,0.694185,85.454,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000287,2026-12-06,116410,Av. Kennedy 6833,355,-33.3949678,-70.5630729,0.859426,116.209,0,-33.42748443128771,-70.68728138816309
ORD-CL-202612-000288,2026-12-07,309477,Av. Kennedy 9990,379,-33.385358,-70.5371862,1.1820810000000002,154.828,0,-33.42748443128771,-70.68728138816309
